forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
1/26/2020 0:00,1/28/2020 0:00,Mid Atlantic - Dominion,7844,2796,3244,1804
1/26/2020 0:00,1/28/2020 0:00,Western,9438,402,6945,2091
1/26/2020 0:00,1/28/2020 0:00,PJM RTO,17282,3198,10189,3895
1/26/2020 0:00,1/29/2020 0:00,Mid Atlantic - Dominion,6597,2796,2553,1248
1/26/2020 0:00,1/29/2020 0:00,Western,9458,402,6965,2091
1/26/2020 0:00,1/29/2020 0:00,PJM RTO,16055,3198,9518,3339
1/26/2020 0:00,1/30/2020 0:00,Mid Atlantic - Dominion,6143,2796,2113,1234
1/26/2020 0:00,1/30/2020 0:00,Western,7358,402,4897,2059
1/26/2020 0:00,1/30/2020 0:00,PJM RTO,13501,3198,7010,3293
1/26/2020 0:00,1/31/2020 0:00,Mid Atlantic - Dominion,6193,2796,2163,1234
1/26/2020 0:00,1/31/2020 0:00,Western,7802,402,5459,1941
1/26/2020 0:00,1/31/2020 0:00,PJM RTO,13995,3198,7622,3175
1/26/2020 0:00,2/1/2020 0:00,Mid Atlantic - Dominion,4770,2785,818,1167
1/26/2020 0:00,2/1/2020 0:00,Western,8933,920,6150,1863
1/26/2020 0:00,2/1/2020 0:00,PJM RTO,13703,3705,6968,3030
1/25/2020 0:00,1/25/2020 0:00,Mid Atlantic - Dominion,8849,2796,3608,2445
1/25/2020 0:00,1/25/2020 0:00,Western,12974,402,9159,3413
1/25/2020 0:00,1/25/2020 0:00,PJM RTO,21823,3198,12767,5858
1/25/2020 0:00,1/26/2020 0:00,Mid Atlantic - Dominion,8780,2796,3589,2395
1/25/2020 0:00,1/26/2020 0:00,Western,10304,402,7425,2477
1/25/2020 0:00,1/26/2020 0:00,PJM RTO,19084,3198,11014,4872
1/25/2020 0:00,1/27/2020 0:00,Mid Atlantic - Dominion,9689,2796,4497,2396
1/25/2020 0:00,1/27/2020 0:00,Western,10502,402,8014,2086
1/25/2020 0:00,1/27/2020 0:00,PJM RTO,20191,3198,12511,4482
1/25/2020 0:00,1/28/2020 0:00,Mid Atlantic - Dominion,7844,2796,3252,1796
1/25/2020 0:00,1/28/2020 0:00,Western,9421,402,6933,2086
1/25/2020 0:00,1/28/2020 0:00,PJM RTO,17265,3198,10185,3882
1/25/2020 0:00,1/29/2020 0:00,Mid Atlantic - Dominion,6572,2796,2533,1243
1/25/2020 0:00,1/29/2020 0:00,Western,9441,402,6953,2086
1/25/2020 0:00,1/29/2020 0:00,PJM RTO,16013,3198,9486,3329
1/25/2020 0:00,1/30/2020 0:00,Mid Atlantic - Dominion,6118,2796,2093,1229
1/25/2020 0:00,1/30/2020 0:00,Western,7341,402,4885,2054
1/25/2020 0:00,1/30/2020 0:00,PJM RTO,13459,3198,6978,3283
1/25/2020 0:00,1/31/2020 0:00,Mid Atlantic - Dominion,6188,2796,2163,1229
1/25/2020 0:00,1/31/2020 0:00,Western,7785,402,5447,1936
1/25/2020 0:00,1/31/2020 0:00,PJM RTO,13973,3198,7610,3165
1/24/2020 0:00,1/24/2020 0:00,Mid Atlantic - Dominion,7778,2796,2171,2811
1/24/2020 0:00,1/24/2020 0:00,Western,10337,170,7449,2718
1/24/2020 0:00,1/24/2020 0:00,PJM RTO,18115,2966,9620,5529
1/24/2020 0:00,1/25/2020 0:00,Mid Atlantic - Dominion,8807,2796,4149,1862
1/24/2020 0:00,1/25/2020 0:00,Western,12163,402,9300,2461
1/24/2020 0:00,1/25/2020 0:00,PJM RTO,20970,3198,13449,4323
1/24/2020 0:00,1/26/2020 0:00,Mid Atlantic - Dominion,7227,2796,3184,1247
1/24/2020 0:00,1/26/2020 0:00,Western,9867,402,7210,2255
1/24/2020 0:00,1/26/2020 0:00,PJM RTO,17094,3198,10394,3502
1/24/2020 0:00,1/27/2020 0:00,Western,7108,402,4657,2049
1/24/2020 0:00,1/27/2020 0:00,Mid Atlantic - Dominion,8053,2796,4024,1233
1/24/2020 0:00,1/27/2020 0:00,PJM RTO,15161,3198,8681,3282
1/24/2020 0:00,1/28/2020 0:00,Mid Atlantic - Dominion,6553,2796,2555,1202
1/24/2020 0:00,1/28/2020 0:00,Western,6604,402,4153,2049
1/24/2020 0:00,1/28/2020 0:00,PJM RTO,13157,3198,6708,3251
1/24/2020 0:00,1/29/2020 0:00,Western,5765,402,3934,1429
1/24/2020 0:00,1/29/2020 0:00,Mid Atlantic - Dominion,5800,2796,1802,1202
1/24/2020 0:00,1/29/2020 0:00,PJM RTO,11565,3198,5736,2631
1/24/2020 0:00,1/30/2020 0:00,Western,5565,402,3734,1429
1/24/2020 0:00,1/30/2020 0:00,Mid Atlantic - Dominion,5759,2796,1761,1202
1/24/2020 0:00,1/30/2020 0:00,PJM RTO,11324,3198,5495,2631
1/23/2020 0:00,1/23/2020 0:00,Western,7593,170,3750,3673
1/23/2020 0:00,1/23/2020 0:00,Mid Atlantic - Dominion,8948,2808,3826,2314
1/23/2020 0:00,1/23/2020 0:00,PJM RTO,16541,2978,7576,5987
1/23/2020 0:00,1/24/2020 0:00,Mid Atlantic - Dominion,8044,2796,3347,1901
1/23/2020 0:00,1/24/2020 0:00,Western,8415,170,5313,2932
1/23/2020 0:00,1/24/2020 0:00,PJM RTO,16459,2966,8660,4833
1/23/2020 0:00,1/25/2020 0:00,Mid Atlantic - Dominion,6594,2796,2494,1304
1/23/2020 0:00,1/25/2020 0:00,Western,8874,402,6436,2036
1/23/2020 0:00,1/25/2020 0:00,PJM RTO,15468,3198,8930,3340
1/23/2020 0:00,1/26/2020 0:00,Mid Atlantic - Dominion,6061,2796,2018,1247
1/23/2020 0:00,1/26/2020 0:00,Western,7509,402,5073,2034
1/23/2020 0:00,1/26/2020 0:00,PJM RTO,13570,3198,7091,3281
1/23/2020 0:00,1/27/2020 0:00,Western,4837,402,2401,2034
1/23/2020 0:00,1/27/2020 0:00,Mid Atlantic - Dominion,6890,2840,2817,1233
1/23/2020 0:00,1/27/2020 0:00,PJM RTO,11727,3242,5218,3267
1/23/2020 0:00,1/28/2020 0:00,Western,4843,402,2407,2034
1/23/2020 0:00,1/28/2020 0:00,Mid Atlantic - Dominion,5439,2840,1397,1202
1/23/2020 0:00,1/28/2020 0:00,PJM RTO,10282,3242,3804,3236
1/23/2020 0:00,1/29/2020 0:00,Western,4223,402,2407,1414
1/23/2020 0:00,1/29/2020 0:00,Mid Atlantic - Dominion,5234,2840,1192,1202
1/23/2020 0:00,1/29/2020 0:00,PJM RTO,9457,3242,3599,2616
1/22/2020 0:00,1/22/2020 0:00,Mid Atlantic - Dominion,6036,2808,1138,2090
1/22/2020 0:00,1/22/2020 0:00,Western,7847,170,4364,3313
1/22/2020 0:00,1/22/2020 0:00,PJM RTO,13883,2978,5502,5403
1/22/2020 0:00,1/23/2020 0:00,Western,6695,170,4202,2323
1/22/2020 0:00,1/23/2020 0:00,Mid Atlantic - Dominion,9065,2808,4525,1732
1/22/2020 0:00,1/23/2020 0:00,PJM RTO,15760,2978,8727,4055
1/22/2020 0:00,1/24/2020 0:00,Western,6694,170,4584,1940
1/22/2020 0:00,1/24/2020 0:00,Mid Atlantic - Dominion,7306,2796,2778,1732
1/22/2020 0:00,1/24/2020 0:00,PJM RTO,14000,2966,7362,3672
1/22/2020 0:00,1/25/2020 0:00,Mid Atlantic - Dominion,5175,2791,1174,1210
1/22/2020 0:00,1/25/2020 0:00,Western,8005,402,5677,1926
1/22/2020 0:00,1/25/2020 0:00,PJM RTO,13180,3193,6851,3136
1/22/2020 0:00,1/26/2020 0:00,Mid Atlantic - Dominion,4699,2791,698,1210
1/22/2020 0:00,1/26/2020 0:00,Western,5366,402,3038,1926
1/22/2020 0:00,1/26/2020 0:00,PJM RTO,10065,3193,3736,3136
1/22/2020 0:00,1/27/2020 0:00,Western,3464,402,1136,1926
1/22/2020 0:00,1/27/2020 0:00,Mid Atlantic - Dominion,5542,2835,1497,1210
1/22/2020 0:00,1/27/2020 0:00,PJM RTO,9006,3237,2633,3136
1/22/2020 0:00,1/28/2020 0:00,Western,3470,402,1142,1926
1/22/2020 0:00,1/28/2020 0:00,Mid Atlantic - Dominion,4904,2835,859,1210
1/22/2020 0:00,1/28/2020 0:00,PJM RTO,8374,3237,2001,3136
1/21/2020 0:00,1/21/2020 0:00,Mid Atlantic - Dominion,6175,2808,1442,1925
1/21/2020 0:00,1/21/2020 0:00,Western,6374,145,3436,2793
1/21/2020 0:00,1/21/2020 0:00,PJM RTO,12549,2953,4878,4718
1/21/2020 0:00,1/22/2020 0:00,Western,6125,170,3749,2206
1/21/2020 0:00,1/22/2020 0:00,Mid Atlantic - Dominion,7410,2808,3139,1463
1/21/2020 0:00,1/22/2020 0:00,PJM RTO,13535,2978,6888,3669
1/21/2020 0:00,1/23/2020 0:00,Western,5997,170,3621,2206
1/21/2020 0:00,1/23/2020 0:00,Mid Atlantic - Dominion,7819,2808,3591,1420
1/21/2020 0:00,1/23/2020 0:00,PJM RTO,13816,2978,7212,3626
1/21/2020 0:00,1/24/2020 0:00,Western,5364,170,3082,2112
1/21/2020 0:00,1/24/2020 0:00,Mid Atlantic - Dominion,6339,2796,2123,1420
1/21/2020 0:00,1/24/2020 0:00,PJM RTO,11703,2966,5205,3532
1/21/2020 0:00,1/25/2020 0:00,Mid Atlantic - Dominion,4905,2791,901,1213
1/21/2020 0:00,1/25/2020 0:00,Western,5516,402,3183,1931
1/21/2020 0:00,1/25/2020 0:00,PJM RTO,10421,3193,4084,3144
1/21/2020 0:00,1/26/2020 0:00,Western,3779,402,1450,1927
1/21/2020 0:00,1/26/2020 0:00,Mid Atlantic - Dominion,4608,2791,604,1213
1/21/2020 0:00,1/26/2020 0:00,PJM RTO,8387,3193,2054,3140
1/21/2020 0:00,1/27/2020 0:00,Western,2905,402,576,1927
1/21/2020 0:00,1/27/2020 0:00,Mid Atlantic - Dominion,5482,2835,1434,1213
1/21/2020 0:00,1/27/2020 0:00,PJM RTO,8387,3237,2010,3140
1/20/2020 0:00,1/20/2020 0:00,Western,6329,145,4063,2121
1/20/2020 0:00,1/20/2020 0:00,Mid Atlantic - Dominion,6578,2796,1846,1936
1/20/2020 0:00,1/20/2020 0:00,PJM RTO,12907,2941,5909,4057
1/20/2020 0:00,1/21/2020 0:00,Western,5359,145,3635,1579
1/20/2020 0:00,1/21/2020 0:00,Mid Atlantic - Dominion,7955,2808,3257,1890
1/20/2020 0:00,1/21/2020 0:00,PJM RTO,13314,2953,6892,3469
1/20/2020 0:00,1/22/2020 0:00,Western,5281,170,3697,1414
1/20/2020 0:00,1/22/2020 0:00,Mid Atlantic - Dominion,7606,2808,3358,1440
1/20/2020 0:00,1/22/2020 0:00,PJM RTO,12887,2978,7055,2854
1/20/2020 0:00,1/23/2020 0:00,Western,5193,170,3609,1414
1/20/2020 0:00,1/23/2020 0:00,Mid Atlantic - Dominion,7906,2808,3739,1359
1/20/2020 0:00,1/23/2020 0:00,PJM RTO,13099,2978,7348,2773
1/20/2020 0:00,1/24/2020 0:00,Western,4781,170,3286,1325
1/20/2020 0:00,1/24/2020 0:00,Mid Atlantic - Dominion,6437,2796,2282,1359
1/20/2020 0:00,1/24/2020 0:00,PJM RTO,11218,2966,5568,2684
1/20/2020 0:00,1/25/2020 0:00,Western,4873,402,3182,1289
1/20/2020 0:00,1/25/2020 0:00,Mid Atlantic - Dominion,4956,2791,1000,1165
1/20/2020 0:00,1/25/2020 0:00,PJM RTO,9829,3193,4182,2454
1/20/2020 0:00,1/26/2020 0:00,Western,3140,402,1449,1289
1/20/2020 0:00,1/26/2020 0:00,Mid Atlantic - Dominion,4386,2791,430,1165
1/20/2020 0:00,1/26/2020 0:00,PJM RTO,7526,3193,1879,2454
1/19/2020 0:00,1/19/2020 0:00,Mid Atlantic - Dominion,6299,2796,1433,2070
1/19/2020 0:00,1/19/2020 0:00,Western,7769,145,4930,2694
1/19/2020 0:00,1/19/2020 0:00,PJM RTO,14068,2941,6363,4764
1/19/2020 0:00,1/20/2020 0:00,Western,5668,145,3881,1642
1/19/2020 0:00,1/20/2020 0:00,Mid Atlantic - Dominion,8469,2796,3764,1909
1/19/2020 0:00,1/20/2020 0:00,PJM RTO,14137,2941,7645,3551
1/19/2020 0:00,1/21/2020 0:00,Western,5175,145,3603,1427
1/19/2020 0:00,1/21/2020 0:00,Mid Atlantic - Dominion,7901,2808,3210,1883
1/19/2020 0:00,1/21/2020 0:00,PJM RTO,13076,2953,6813,3310
1/19/2020 0:00,1/22/2020 0:00,Western,5184,170,3595,1419
1/19/2020 0:00,1/22/2020 0:00,Mid Atlantic - Dominion,7587,2808,3346,1433
1/19/2020 0:00,1/22/2020 0:00,PJM RTO,12771,2978,6941,2852
1/19/2020 0:00,1/23/2020 0:00,Western,5196,170,3607,1419
1/19/2020 0:00,1/23/2020 0:00,Mid Atlantic - Dominion,7629,2808,3455,1366
1/19/2020 0:00,1/23/2020 0:00,PJM RTO,12825,2978,7062,2785
1/19/2020 0:00,1/24/2020 0:00,Western,4784,170,3284,1330
1/19/2020 0:00,1/24/2020 0:00,Mid Atlantic - Dominion,6432,2796,2270,1366
1/19/2020 0:00,1/24/2020 0:00,PJM RTO,11216,2966,5554,2696
1/19/2020 0:00,1/25/2020 0:00,Western,4858,402,3182,1274
1/19/2020 0:00,1/25/2020 0:00,Mid Atlantic - Dominion,4951,2791,988,1172
1/19/2020 0:00,1/25/2020 0:00,PJM RTO,9809,3193,4170,2446
1/18/2020 0:00,1/18/2020 0:00,Western,8236,145,6237,1854
1/18/2020 0:00,1/18/2020 0:00,Mid Atlantic - Dominion,9939,2796,5145,1998
1/18/2020 0:00,1/18/2020 0:00,PJM RTO,18175,2941,11382,3852
1/18/2020 0:00,1/19/2020 0:00,Mid Atlantic - Dominion,7207,2796,2559,1852
1/18/2020 0:00,1/19/2020 0:00,Western,7568,145,5653,1770
1/18/2020 0:00,1/19/2020 0:00,PJM RTO,14775,2941,8212,3622
1/18/2020 0:00,1/20/2020 0:00,Western,6386,145,4607,1634
1/18/2020 0:00,1/20/2020 0:00,Mid Atlantic - Dominion,8413,2796,3765,1852
1/18/2020 0:00,1/20/2020 0:00,PJM RTO,14799,2941,8372,3486
1/18/2020 0:00,1/21/2020 0:00,Western,5062,145,3609,1308
1/18/2020 0:00,1/21/2020 0:00,Mid Atlantic - Dominion,7864,2808,3211,1845
1/18/2020 0:00,1/21/2020 0:00,PJM RTO,12926,2953,6820,3153
1/18/2020 0:00,1/22/2020 0:00,Western,4310,170,2832,1308
1/18/2020 0:00,1/22/2020 0:00,Mid Atlantic - Dominion,7535,2808,3346,1381
1/18/2020 0:00,1/22/2020 0:00,PJM RTO,11845,2978,6178,2689
1/18/2020 0:00,1/23/2020 0:00,Western,4322,170,2844,1308
1/18/2020 0:00,1/23/2020 0:00,Mid Atlantic - Dominion,7626,2808,3455,1363
1/18/2020 0:00,1/23/2020 0:00,PJM RTO,11948,2978,6299,2671
1/18/2020 0:00,1/24/2020 0:00,Western,3999,170,2521,1308
1/18/2020 0:00,1/24/2020 0:00,Mid Atlantic - Dominion,6429,2796,2270,1363
1/18/2020 0:00,1/24/2020 0:00,PJM RTO,10428,2966,4791,2671
1/17/2020 0:00,1/17/2020 0:00,Western,7150,266,4951,1933
1/17/2020 0:00,1/17/2020 0:00,Mid Atlantic - Dominion,11443,2796,6621,2026
1/17/2020 0:00,1/17/2020 0:00,PJM RTO,18593,3062,11572,3959
1/17/2020 0:00,1/18/2020 0:00,Western,7288,266,5594,1428
1/17/2020 0:00,1/18/2020 0:00,Mid Atlantic - Dominion,11269,2796,6490,1983
1/17/2020 0:00,1/18/2020 0:00,PJM RTO,18557,3062,12084,3411
1/17/2020 0:00,1/19/2020 0:00,Western,6543,145,4970,1428
1/17/2020 0:00,1/19/2020 0:00,Mid Atlantic - Dominion,7094,2796,2469,1829
1/17/2020 0:00,1/19/2020 0:00,PJM RTO,13637,2941,7439,3257
1/17/2020 0:00,1/20/2020 0:00,Western,4758,96,3375,1287
1/17/2020 0:00,1/20/2020 0:00,Mid Atlantic - Dominion,6820,2796,2645,1379
1/17/2020 0:00,1/20/2020 0:00,PJM RTO,11578,2892,6020,2666
1/17/2020 0:00,1/21/2020 0:00,Western,4349,96,2979,1274
1/17/2020 0:00,1/21/2020 0:00,Mid Atlantic - Dominion,6524,2808,2340,1376
1/17/2020 0:00,1/21/2020 0:00,PJM RTO,10873,2904,5319,2650
1/17/2020 0:00,1/22/2020 0:00,Western,3782,121,2389,1272
1/17/2020 0:00,1/22/2020 0:00,Mid Atlantic - Dominion,6621,2808,2437,1376
1/17/2020 0:00,1/22/2020 0:00,PJM RTO,10403,2929,4826,2648
1/17/2020 0:00,1/23/2020 0:00,Western,3028,121,1635,1272
1/17/2020 0:00,1/23/2020 0:00,Mid Atlantic - Dominion,5988,2808,1822,1358
1/17/2020 0:00,1/23/2020 0:00,PJM RTO,9016,2929,3457,2630
1/16/2020 0:00,1/16/2020 0:00,Western,11278,266,8543,2469
1/16/2020 0:00,1/16/2020 0:00,Mid Atlantic - Dominion,14569,2796,9207,2566
1/16/2020 0:00,1/16/2020 0:00,PJM RTO,25847,3062,17750,5035
1/16/2020 0:00,1/17/2020 0:00,Western,7539,266,5272,2001
1/16/2020 0:00,1/17/2020 0:00,Mid Atlantic - Dominion,11426,2796,6635,1995
1/16/2020 0:00,1/17/2020 0:00,PJM RTO,18965,3062,11907,3996
1/16/2020 0:00,1/18/2020 0:00,Western,6827,266,4957,1604
1/16/2020 0:00,1/18/2020 0:00,Mid Atlantic - Dominion,9511,2796,4733,1982
1/16/2020 0:00,1/18/2020 0:00,PJM RTO,16338,3062,9690,3586
1/16/2020 0:00,1/19/2020 0:00,Western,5022,145,3464,1413
1/16/2020 0:00,1/19/2020 0:00,Mid Atlantic - Dominion,6748,2796,2110,1842
1/16/2020 0:00,1/19/2020 0:00,PJM RTO,11770,2941,5574,3255
1/16/2020 0:00,1/20/2020 0:00,Western,3291,96,1918,1277
1/16/2020 0:00,1/20/2020 0:00,Mid Atlantic - Dominion,6811,2796,2623,1392
1/16/2020 0:00,1/20/2020 0:00,PJM RTO,10102,2892,4541,2669
1/16/2020 0:00,1/21/2020 0:00,Western,3578,96,2218,1264
1/16/2020 0:00,1/21/2020 0:00,Mid Atlantic - Dominion,6493,2809,2318,1366
1/16/2020 0:00,1/21/2020 0:00,PJM RTO,10071,2905,4536,2630
1/16/2020 0:00,1/22/2020 0:00,Western,3331,121,1946,1264
1/16/2020 0:00,1/22/2020 0:00,Mid Atlantic - Dominion,6590,2809,2415,1366
1/16/2020 0:00,1/22/2020 0:00,PJM RTO,9921,2930,4361,2630
1/15/2020 0:00,1/15/2020 0:00,Western,9341,266,6709,2366
1/15/2020 0:00,1/15/2020 0:00,Mid Atlantic - Dominion,11003,2796,6045,2162
1/15/2020 0:00,1/15/2020 0:00,PJM RTO,20344,3062,12754,4528
1/15/2020 0:00,1/16/2020 0:00,Western,7797,266,5659,1872
1/15/2020 0:00,1/16/2020 0:00,Mid Atlantic - Dominion,15030,2796,10392,1842
1/15/2020 0:00,1/16/2020 0:00,PJM RTO,22827,3062,16051,3714
1/15/2020 0:00,1/17/2020 0:00,Western,5918,266,3846,1806
1/15/2020 0:00,1/17/2020 0:00,Mid Atlantic - Dominion,10661,2796,6023,1842
1/15/2020 0:00,1/17/2020 0:00,PJM RTO,16579,3062,9869,3648
1/15/2020 0:00,1/18/2020 0:00,Western,5144,266,3467,1411
1/15/2020 0:00,1/18/2020 0:00,Mid Atlantic - Dominion,9866,2796,5234,1836
1/15/2020 0:00,1/18/2020 0:00,PJM RTO,15010,3062,8701,3247
1/15/2020 0:00,1/19/2020 0:00,Western,4469,145,2913,1411
1/15/2020 0:00,1/19/2020 0:00,Mid Atlantic - Dominion,6885,2791,2258,1836
1/15/2020 0:00,1/19/2020 0:00,PJM RTO,11354,2936,5171,3247
1/15/2020 0:00,1/20/2020 0:00,Western,3294,96,1923,1275
1/15/2020 0:00,1/20/2020 0:00,Mid Atlantic - Dominion,7156,2791,2979,1386
1/15/2020 0:00,1/20/2020 0:00,PJM RTO,10450,2887,4902,2661
1/15/2020 0:00,1/21/2020 0:00,Western,3581,96,2223,1262
1/15/2020 0:00,1/21/2020 0:00,Mid Atlantic - Dominion,6737,2804,2571,1362
1/15/2020 0:00,1/21/2020 0:00,PJM RTO,10318,2900,4794,2624
1/14/2020 0:00,1/14/2020 0:00,Mid Atlantic - Dominion,10377,2796,5443,2138
1/14/2020 0:00,1/14/2020 0:00,Western,10869,266,8305,2298
1/14/2020 0:00,1/14/2020 0:00,PJM RTO,21246,3062,13748,4436
1/14/2020 0:00,1/15/2020 0:00,Western,8323,266,6617,1440
1/14/2020 0:00,1/15/2020 0:00,Mid Atlantic - Dominion,10960,2796,6115,2049
1/14/2020 0:00,1/15/2020 0:00,PJM RTO,19283,3062,12732,3489
1/14/2020 0:00,1/16/2020 0:00,Western,7116,266,5365,1485
1/14/2020 0:00,1/16/2020 0:00,Mid Atlantic - Dominion,12333,2796,7906,1631
1/14/2020 0:00,1/16/2020 0:00,PJM RTO,19449,3062,13271,3116
1/14/2020 0:00,1/17/2020 0:00,Western,5096,266,3552,1278
1/14/2020 0:00,1/17/2020 0:00,Mid Atlantic - Dominion,8927,2796,4500,1631
1/14/2020 0:00,1/17/2020 0:00,PJM RTO,14023,3062,8052,2909
1/14/2020 0:00,1/18/2020 0:00,Western,4595,266,3081,1248
1/14/2020 0:00,1/18/2020 0:00,Mid Atlantic - Dominion,8324,2796,3901,1627
1/14/2020 0:00,1/18/2020 0:00,PJM RTO,12919,3062,6982,2875
1/14/2020 0:00,1/19/2020 0:00,Western,3920,145,2527,1248
1/14/2020 0:00,1/19/2020 0:00,Mid Atlantic - Dominion,6386,2791,1968,1627
1/14/2020 0:00,1/19/2020 0:00,PJM RTO,10306,2936,4495,2875
1/14/2020 0:00,1/20/2020 0:00,Western,3129,96,1921,1112
1/14/2020 0:00,1/20/2020 0:00,Mid Atlantic - Dominion,6757,2791,2789,1177
1/14/2020 0:00,1/20/2020 0:00,PJM RTO,9886,2887,4710,2289
1/13/2020 0:00,1/13/2020 0:00,Western,8032,293,5162,2577
1/13/2020 0:00,1/13/2020 0:00,Mid Atlantic - Dominion,12242,2796,6736,2710
1/13/2020 0:00,1/13/2020 0:00,PJM RTO,20274,3089,11898,5287
1/13/2020 0:00,1/14/2020 0:00,Western,7939,293,6157,1489
1/13/2020 0:00,1/14/2020 0:00,Mid Atlantic - Dominion,9542,2796,4717,2029
1/13/2020 0:00,1/14/2020 0:00,PJM RTO,17481,3089,10874,3518
1/13/2020 0:00,1/15/2020 0:00,Western,4408,293,2953,1162
1/13/2020 0:00,1/15/2020 0:00,Mid Atlantic - Dominion,8925,2796,4101,2028
1/13/2020 0:00,1/15/2020 0:00,PJM RTO,13333,3089,7054,3190
1/13/2020 0:00,1/16/2020 0:00,Western,3568,293,2068,1207
1/13/2020 0:00,1/16/2020 0:00,Mid Atlantic - Dominion,9953,2796,5532,1625
1/13/2020 0:00,1/16/2020 0:00,PJM RTO,13521,3089,7600,2832
1/13/2020 0:00,1/17/2020 0:00,Western,3010,293,1565,1152
1/13/2020 0:00,1/17/2020 0:00,Mid Atlantic - Dominion,6579,2796,2158,1625
1/13/2020 0:00,1/17/2020 0:00,PJM RTO,9589,3089,3723,2777
1/13/2020 0:00,1/18/2020 0:00,Western,2678,293,1253,1132
1/13/2020 0:00,1/18/2020 0:00,Mid Atlantic - Dominion,6222,2796,1805,1621
1/13/2020 0:00,1/18/2020 0:00,PJM RTO,8900,3089,3058,2753
1/13/2020 0:00,1/19/2020 0:00,Western,2436,172,1132,1132
1/13/2020 0:00,1/19/2020 0:00,Mid Atlantic - Dominion,5942,2086,2235,1621
1/13/2020 0:00,1/19/2020 0:00,PJM RTO,8378,2258,3367,2753
1/12/2020 0:00,1/12/2020 0:00,Western,7813,293,5815,1705
1/12/2020 0:00,1/12/2020 0:00,Mid Atlantic - Dominion,7917,2706,2921,2290
1/12/2020 0:00,1/12/2020 0:00,PJM RTO,15730,2999,8736,3995
1/12/2020 0:00,1/13/2020 0:00,Western,6633,293,4758,1582
1/12/2020 0:00,1/13/2020 0:00,Mid Atlantic - Dominion,11789,2796,6909,2084
1/12/2020 0:00,1/13/2020 0:00,PJM RTO,18422,3089,11667,3666
1/12/2020 0:00,1/14/2020 0:00,Western,7167,293,5562,1312
1/12/2020 0:00,1/14/2020 0:00,Mid Atlantic - Dominion,8897,2796,4040,2061
1/12/2020 0:00,1/14/2020 0:00,PJM RTO,16064,3089,9602,3373
1/12/2020 0:00,1/15/2020 0:00,Western,4427,293,2958,1176
1/12/2020 0:00,1/15/2020 0:00,Mid Atlantic - Dominion,8248,2796,3392,2060
1/12/2020 0:00,1/15/2020 0:00,PJM RTO,12675,3089,6350,3236
1/12/2020 0:00,1/16/2020 0:00,Western,3587,293,2073,1221
1/12/2020 0:00,1/16/2020 0:00,Mid Atlantic - Dominion,9910,2796,5461,1653
1/12/2020 0:00,1/16/2020 0:00,PJM RTO,13497,3089,7534,2874
1/12/2020 0:00,1/17/2020 0:00,Western,3029,293,1570,1166
1/12/2020 0:00,1/17/2020 0:00,Mid Atlantic - Dominion,6536,2796,2087,1653
1/12/2020 0:00,1/17/2020 0:00,PJM RTO,9565,3089,3657,2819
1/12/2020 0:00,1/18/2020 0:00,Western,2697,293,1258,1146
1/12/2020 0:00,1/18/2020 0:00,Mid Atlantic - Dominion,6178,2796,1734,1648
1/12/2020 0:00,1/18/2020 0:00,PJM RTO,8875,3089,2992,2794
1/11/2020 0:00,1/11/2020 0:00,Mid Atlantic - Dominion,8691,2706,3698,2287
1/11/2020 0:00,1/11/2020 0:00,Western,9133,293,6010,2830
1/11/2020 0:00,1/11/2020 0:00,PJM RTO,17824,2999,9708,5117
1/11/2020 0:00,1/12/2020 0:00,Mid Atlantic - Dominion,8145,2706,3397,2042
1/11/2020 0:00,1/12/2020 0:00,Western,9095,293,7193,1609
1/11/2020 0:00,1/12/2020 0:00,PJM RTO,17240,2999,10590,3651
1/11/2020 0:00,1/13/2020 0:00,Western,6824,293,4921,1610
1/11/2020 0:00,1/13/2020 0:00,Mid Atlantic - Dominion,11776,2796,6938,2042
1/11/2020 0:00,1/13/2020 0:00,PJM RTO,18600,3089,11859,3652
1/11/2020 0:00,1/14/2020 0:00,Western,7102,293,5525,1284
1/11/2020 0:00,1/14/2020 0:00,Mid Atlantic - Dominion,8885,2796,4070,2019
1/11/2020 0:00,1/14/2020 0:00,PJM RTO,15987,3089,9595,3303
1/11/2020 0:00,1/15/2020 0:00,Western,4389,293,2948,1148
1/11/2020 0:00,1/15/2020 0:00,Mid Atlantic - Dominion,8204,2796,3390,2018
1/11/2020 0:00,1/15/2020 0:00,PJM RTO,12593,3089,6338,3166
1/11/2020 0:00,1/16/2020 0:00,Western,3549,293,2063,1193
1/11/2020 0:00,1/16/2020 0:00,Mid Atlantic - Dominion,9868,2796,5459,1613
1/11/2020 0:00,1/16/2020 0:00,PJM RTO,13417,3089,7522,2806
1/11/2020 0:00,1/17/2020 0:00,Western,2991,293,1560,1138
1/11/2020 0:00,1/17/2020 0:00,Mid Atlantic - Dominion,6494,2796,2085,1613
1/11/2020 0:00,1/17/2020 0:00,PJM RTO,9485,3089,3645,2751
1/10/2020 0:00,1/10/2020 0:00,Mid Atlantic - Dominion,6934,2115,3115,1704
1/10/2020 0:00,1/10/2020 0:00,Western,10388,339,6307,3742
1/10/2020 0:00,1/10/2020 0:00,PJM RTO,17322,2454,9422,5446
1/10/2020 0:00,1/11/2020 0:00,Western,8290,293,5519,2478
